"id"	"name"	"count"	"npc_templateid"	"locx"	"locy"	"randomx"	"randomy"	"heading"	"respawn_delay"	"mapid"	"movement_distance"
"5423"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5069"	"0"
"5424"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5069"	"0"
"5425"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5070"	"0"
"5426"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5070"	"0"
"5427"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5070"	"0"
"5428"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5071"	"0"
"5429"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5071"	"0"
"5430"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5071"	"0"
"5431"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5072"	"0"
"5432"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5072"	"0"
"5433"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5072"	"0"
"5434"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5073"	"0"
"5435"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5073"	"0"
"5436"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5073"	"0"
"5437"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5074"	"0"
"5438"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5074"	"0"
"5439"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5074"	"0"
"5440"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5075"	"0"
"5441"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5075"	"0"
"5442"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5075"	"0"
"5443"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5076"	"0"
"5444"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5076"	"0"
"5445"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5076"	"0"
"5446"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5077"	"0"
"5447"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5077"	"0"
"5448"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5077"	"0"
"5449"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5078"	"0"
"5450"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5078"	"0"
"5451"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5078"	"0"
"5452"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5079"	"0"
"5453"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5079"	"0"
"5454"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5079"	"0"
"5455"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5080"	"0"
"5456"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5080"	"0"
"5457"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5080"	"0"
"5458"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5081"	"0"
"5459"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5081"	"0"
"5460"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5081"	"0"
"5461"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5082"	"0"
"5462"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5082"	"0"
"5463"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5082"	"0"
"5464"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5083"	"0"
"5465"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5083"	"0"
"5466"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5083"	"0"
"5467"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5084"	"0"
"5468"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5084"	"0"
"5469"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5084"	"0"
"5470"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5085"	"0"
"5471"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5085"	"0"
"5472"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5085"	"0"
"5473"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5086"	"0"
"5474"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5086"	"0"
"5475"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5086"	"0"
"5476"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5087"	"0"
"5477"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5087"	"0"
"5478"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5087"	"0"
"5479"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5088"	"0"
"5480"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5088"	"0"
"5481"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5088"	"0"
"5482"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5089"	"0"
"5483"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5089"	"0"
"5484"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5089"	"0"
"5485"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5090"	"0"
"5486"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5090"	"0"
"5487"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5090"	"0"
"5488"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5091"	"0"
"5489"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5091"	"0"
"5490"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5091"	"0"
"5491"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5092"	"0"
"5492"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5092"	"0"
"5493"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5092"	"0"
"5494"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5093"	"0"
"5495"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5093"	"0"
"5496"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5093"	"0"
"5497"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5094"	"0"
"5498"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5094"	"0"
"5499"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5094"	"0"
"5500"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5095"	"0"
"5501"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5095"	"0"
"5502"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5095"	"0"
"5503"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5096"	"0"
"5504"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5096"	"0"
"5505"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5096"	"0"
"5506"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5097"	"0"
"5507"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5097"	"0"
"5508"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5097"	"0"
"5509"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5098"	"0"
"5510"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5098"	"0"
"5511"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5098"	"0"
"5512"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5099"	"0"
"5513"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5099"	"0"
"5514"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5099"	"0"
"5515"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5100"	"0"
"5516"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5100"	"0"
"5517"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5100"	"0"
"5518"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5101"	"0"
"5519"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5101"	"0"
"5520"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5101"	"0"
"5521"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5102"	"0"
"5522"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5102"	"0"
"5523"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5102"	"0"
"5524"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5103"	"0"
"5525"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5103"	"0"
"5526"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5103"	"0"
"5527"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5104"	"0"
"5528"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5104"	"0"
"5529"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5104"	"0"
"5530"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5105"	"0"
"5531"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5105"	"0"
"5532"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5105"	"0"
"5533"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5106"	"0"
"5534"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5106"	"0"
"5535"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5106"	"0"
"5536"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5107"	"0"
"5537"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5107"	"0"
"5538"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5107"	"0"
"5539"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5108"	"0"
"5540"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5108"	"0"
"5541"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5108"	"0"
"5542"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5109"	"0"
"5543"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5109"	"0"
"5544"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5109"	"0"
"5545"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5110"	"0"
"5546"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5110"	"0"
"5547"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5110"	"0"
"5548"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5111"	"0"
"5549"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5111"	"0"
"5550"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5111"	"0"
"5551"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5112"	"0"
"5552"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5112"	"0"
"5553"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5112"	"0"
"5555"	"Beginner Helper^Cassiopeia"	"1"	"19274"	"32730"	"32808"	"0"	"0"	"4"	"0"	"3"	"0"
"5600"	"Scarecrow^Weak"	"1"	"100774"	"32789"	"32827"	"0"	"0"	"4"	"0"	"5113"	"0"
"5601"	"Scarecrow^Strong"	"1"	"100776"	"32796"	"32824"	"0"	"0"	"4"	"0"	"5113"	"0"
"5602"	"Scarecrow^Normal"	"1"	"100775"	"32801"	"32826"	"0"	"0"	"4"	"0"	"5113"	"0"
"5603"	"Scarecrow^Weak"	"1"	"100774"	"32789"	"32827"	"0"	"0"	"4"	"0"	"5114"	"0"
"5604"	"Scarecrow^Strong"	"1"	"100776"	"32796"	"32824"	"0"	"0"	"4"	"0"	"5114"	"0"
"5605"	"Scarecrow^Normal"	"1"	"100775"	"32801"	"32826"	"0"	"0"	"4"	"0"	"5114"	"0"
"5606"	"Scarecrow^Weak"	"1"	"100774"	"32789"	"32827"	"0"	"0"	"4"	"0"	"5115"	"0"
"5607"	"Scarecrow^Strong"	"1"	"100776"	"32796"	"32824"	"0"	"0"	"4"	"0"	"5115"	"0"
"5608"	"Scarecrow^Normal"	"1"	"100775"	"32801"	"32826"	"0"	"0"	"4"	"0"	"5115"	"0"
"5609"	"Scarecrow^Weak"	"1"	"100774"	"32789"	"32827"	"0"	"0"	"4"	"0"	"5116"	"0"
"5610"	"Scarecrow^Strong"	"1"	"100776"	"32796"	"32824"	"0"	"0"	"4"	"0"	"5116"	"0"
"5611"	"Scarecrow^Normal"	"1"	"100775"	"32801"	"32826"	"0"	"0"	"4"	"0"	"5116"	"0"
"5612"	"Scarecrow^Weak"	"1"	"100774"	"32789"	"32827"	"0"	"0"	"4"	"0"	"5117"	"0"
"5613"	"Scarecrow^Strong"	"1"	"100776"	"32796"	"32824"	"0"	"0"	"4"	"0"	"5117"	"0"
"5614"	"Scarecrow^Normal"	"1"	"100775"	"32801"	"32826"	"0"	"0"	"4"	"0"	"5117"	"0"
"5615"	"Scarecrow^Weak"	"1"	"100774"	"32789"	"32827"	"0"	"0"	"4"	"0"	"5118"	"0"
"5616"	"Scarecrow^Strong"	"1"	"100776"	"32796"	"32824"	"0"	"0"	"4"	"0"	"5118"	"0"
"5617"	"Scarecrow^Normal"	"1"	"100775"	"32801"	"32826"	"0"	"0"	"4"	"0"	"5118"	"0"
"5618"	"Scarecrow^Weak"	"1"	"100774"	"32789"	"32827"	"0"	"0"	"4"	"0"	"5119"	"0"
"5619"	"Scarecrow^Strong"	"1"	"100776"	"32796"	"32824"	"0"	"0"	"4"	"0"	"5119"	"0"
"5620"	"Scarecrow^Normal"	"1"	"100775"	"32801"	"32826"	"0"	"0"	"4"	"0"	"5119"	"0"
"5621"	"Scarecrow^Weak"	"1"	"100774"	"32789"	"32827"	"0"	"0"	"4"	"0"	"5120"	"0"
"5622"	"Scarecrow^Strong"	"1"	"100776"	"32796"	"32824"	"0"	"0"	"4"	"0"	"5120"	"0"
"5623"	"Scarecrow^Normal"	"1"	"100775"	"32801"	"32826"	"0"	"0"	"4"	"0"	"5120"	"0"
"5624"	"Scarecrow^Weak"	"1"	"100774"	"32789"	"32827"	"0"	"0"	"4"	"0"	"5121"	"0"
"5625"	"Scarecrow^Strong"	"1"	"100776"	"32796"	"32824"	"0"	"0"	"4"	"0"	"5121"	"0"
"5626"	"Scarecrow^Normal"	"1"	"100775"	"32801"	"32826"	"0"	"0"	"4"	"0"	"5121"	"0"
"5627"	"Scarecrow^Weak"	"1"	"100774"	"32789"	"32827"	"0"	"0"	"4"	"0"	"5122"	"0"
"5628"	"Scarecrow^Strong"	"1"	"100776"	"32796"	"32824"	"0"	"0"	"4"	"0"	"5122"	"0"
"5629"	"Scarecrow^Normal"	"1"	"100775"	"32801"	"32826"	"0"	"0"	"4"	"0"	"5122"	"0"
"5630"	"Scarecrow^Weak"	"1"	"100774"	"32789"	"32827"	"0"	"0"	"4"	"0"	"5123"	"0"
"5631"	"Scarecrow^Strong"	"1"	"100776"	"32796"	"32824"	"0"	"0"	"4"	"0"	"5123"	"0"
"5632"	"Scarecrow^Normal"	"1"	"100775"	"32801"	"32826"	"0"	"0"	"4"	"0"	"5123"	"0"
"5755"	"Extreme Temple Guardian"	"1"	"55536"	"34089"	"32265"	"0"	"0"	"6"	"0"	"4"	"0"
"5756"	"Extreme Temple Guardian"	"1"	"55536"	"34089"	"32274"	"0"	"0"	"6"	"0"	"4"	"0"
"6000"	"Enter Heine Castle^Red Knight Guard"	"1"	"800806"	"32694"	"32817"	"0"	"0"	"6"	"0"	"15490"	"0"
"6001"	"Enter Heine Castle^Red Knight Guard"	"1"	"800806"	"32694"	"32821"	"0"	"0"	"6"	"0"	"15490"	"0"
"6002"	"Enter Heine Castle^Red Knight Guard"	"1"	"800806"	"32694"	"32825"	"0"	"0"	"6"	"0"	"15490"	"0"
"6003"	"Enter Heine Castle^Red Knight Guard"	"1"	"800806"	"32694"	"32829"	"0"	"0"	"6"	"0"	"15490"	"0"
"6004"	"Enter Heine Castle^Red Knight Guard"	"1"	"800806"	"32678"	"32836"	"0"	"0"	"2"	"0"	"15490"	"0"
"6005"	"Enter Heine Castle^Red Knight Guard"	"1"	"800806"	"32678"	"32812"	"0"	"0"	"2"	"0"	"15490"	"0"
"6006"	"Enter Heine Castle^Red Knight Guard"	"1"	"800806"	"32672"	"32820"	"0"	"0"	"2"	"0"	"15490"	"0"
"6007"	"Enter Heine Castle^Red Knight Guard"	"1"	"800806"	"32672"	"32828"	"0"	"0"	"2"	"0"	"15490"	"0"
"6008"	"Dimensional Teleporter^Lizin"	"1"	"800809"	"32691"	"32811"	"0"	"0"	"5"	"0"	"15490"	"0"
"6009"	"Dimensional Teleporter^Rona"	"1"	"800810"	"32691"	"32835"	"0"	"0"	"5"	"0"	"15490"	"0"
"6010"	"Supplies Merchant^Red Knight"	"1"	"800807"	"32685"	"32823"	"0"	"0"	"6"	"0"	"15490"	"0"
"6011"	"Supplies Merchant^Red Knight"	"1"	"800807"	"32680"	"32803"	"0"	"0"	"4"	"0"	"15490"	"0"
"6012"	"Supplies Merchant^Red Knight"	"1"	"800807"	"32680"	"32844"	"0"	"0"	"0"	"0"	"15490"	"0"
"6013"	"Enchant Wizard^Red Knight"	"1"	"800808"	"32681"	"32820"	"0"	"0"	"4"	"0"	"15490"	"0"
"6014"	"Enchant Wizard^Red Knight"	"1"	"800808"	"32684"	"32803"	"0"	"0"	"4"	"0"	"15490"	"0"
"6015"	"Enchant Wizard^Red Knight"	"1"	"800808"	"32684"	"32844"	"0"	"0"	"0"	"0"	"15490"	"0"
"6016"	"Enter Heine Castle^Black Knight Guard"	"1"	"800803"	"32782"	"32818"	"0"	"0"	"2"	"0"	"15490"	"0"
"6017"	"Enter Heine Castle^Black Knight Guard"	"1"	"800803"	"32782"	"32821"	"0"	"0"	"2"	"0"	"15490"	"0"
"6018"	"Enter Heine Castle^Black Knight Guard"	"1"	"800803"	"32782"	"32826"	"0"	"0"	"2"	"0"	"15490"	"0"
"6019"	"Enter Heine Castle^Black Knight Guard"	"1"	"800803"	"32782"	"32830"	"0"	"0"	"2"	"0"	"15490"	"0"
"6020"	"Enter Heine Castle^Black Knight Guard"	"1"	"800803"	"32795"	"32812"	"0"	"0"	"6"	"0"	"15490"	"0"
"6021"	"Enter Heine Castle^Black Knight Guard"	"1"	"800803"	"32795"	"32835"	"0"	"0"	"6"	"0"	"15490"	"0"
"6022"	"Enter Heine Castle^Black Knight Guard"	"1"	"800803"	"32801"	"32820"	"0"	"0"	"6"	"0"	"15490"	"0"
"6023"	"Enter Heine Castle^Black Knight Guard"	"1"	"800803"	"32801"	"32827"	"0"	"0"	"6"	"0"	"15490"	"0"
"6024"	"Supplies Merchant^Black Knight"	"1"	"800804"	"32795"	"32824"	"0"	"0"	"6"	"0"	"15490"	"0"
"6025"	"Supplies Merchant^Black Knight"	"1"	"800804"	"32789"	"32805"	"0"	"0"	"4"	"0"	"15490"	"0"
"6026"	"Supplies Merchant^Black Knight"	"1"	"800804"	"32789"	"32842"	"0"	"0"	"0"	"0"	"15490"	"0"
"6027"	"Enchant Wizard^Black Knight"	"1"	"800805"	"32792"	"32820"	"0"	"0"	"4"	"0"	"15490"	"0"
"6028"	""	"15"	"800180"	"32814"	"32800"	"80"	"80"	"0"	"0"	"12852"	"80"
"6029"	""	"15"	"800181"	"32814"	"32800"	"80"	"80"	"0"	"0"	"12852"	"80"
"6030"	""	"15"	"800182"	"32814"	"32800"	"80"	"80"	"0"	"0"	"12852"	"80"
"6031"	""	"15"	"800183"	"32814"	"32800"	"80"	"80"	"0"	"0"	"12852"	"80"
"6032"	"Enchant Wizard^Black Knight"	"1"	"800805"	"32794"	"32805"	"0"	"0"	"4"	"0"	"15490"	"0"
"6033"	"Enchant Wizard^Black Knight"	"1"	"800805"	"32794"	"32842"	"0"	"0"	"0"	"0"	"15490"	"0"
"6034"	"Dimensional Teleporter^Lizin"	"1"	"800809"	"32801"	"32811"	"0"	"0"	"5"	"0"	"15490"	"0"
"6035"	"Dimensional Teleporter^Rona"	"1"	"800810"	"32801"	"32835"	"0"	"0"	"5"	"0"	"15490"	"0"
"6036"	"Heine Castle Admission^Gold Castle Guard"	"1"	"800800"	"32730"	"32864"	"0"	"0"	"4"	"0"	"15490"	"0"
"6037"	"Heine Castle Admission^Gold Castle Guard"	"1"	"800800"	"32734"	"32864"	"0"	"0"	"4"	"0"	"15490"	"0"
"6038"	"Heine Castle Admission^Gold Castle Guard"	"1"	"800800"	"32738"	"32864"	"0"	"0"	"4"	"0"	"15490"	"0"
"6039"	"Heine Castle Admission^Gold Castle Guard"	"1"	"800800"	"32742"	"32864"	"0"	"0"	"4"	"0"	"15490"	"0"
"6040"	"Heine Castle Admission^Gold Castle Guard"	"1"	"800800"	"32749"	"32880"	"0"	"0"	"7"	"0"	"15490"	"0"
"6041"	"Heine Castle Admission^Gold Castle Guard"	"1"	"800800"	"32724"	"32880"	"0"	"0"	"0"	"0"	"15490"	"0"
"6042"	"Heine Castle Admission^Gold Castle Guard"	"1"	"800800"	"32732"	"32885"	"0"	"0"	"1"	"0"	"15490"	"0"
"6043"	"Heine Castle Admission^Gold Castle Guard"	"1"	"800800"	"32739"	"32885"	"0"	"0"	"7"	"0"	"15490"	"0"
"6044"	"Supply Merchant^Gold Castle"	"1"	"800801"	"32736"	"32873"	"0"	"0"	"4"	"0"	"15490"	"0"
"6045"	"Supply Merchant^Gold Castle"	"1"	"800801"	"32755"	"32879"	"0"	"0"	"6"	"0"	"15490"	"0"
"6046"	"Supply Merchant^Gold Castle"	"1"	"800801"	"32717"	"32879"	"0"	"0"	"2"	"0"	"15490"	"0"
"6047"	"Enchant Wizard^Gold Castle"	"1"	"800802"	"32739"	"32877"	"0"	"0"	"6"	"0"	"15490"	"0"
"6048"	"Enchant Wizard^Gold Castle"	"1"	"800802"	"32755"	"32874"	"0"	"0"	"6"	"0"	"15490"	"0"
"6049"	"Enchant Wizard^Gold Castle"	"1"	"800802"	"32717"	"32874"	"0"	"0"	"2"	"0"	"15490"	"0"
"6050"	"Dimensional Teleporter^Lizin"	"1"	"800809"	"32724"	"32867"	"0"	"0"	"5"	"0"	"15490"	"0"
"6051"	"Dimensional Teleporter^Rona"	"1"	"800810"	"32748"	"32867"	"0"	"0"	"5"	"0"	"15490"	"0"
"6100"	"Enchant Wizard^Black Knight"	"1"	"800805"	"32681"	"32742"	"0"	"0"	"5"	"0"	"15498"	"0"
