"npcid"	"classId"	"desc_en"	"desc_powerbook"	"desc_kr"	"desc_id"	"note"	"impl"	"spriteId"	"lvl"	"hp"	"mp"	"ac"	"str"	"con"	"dex"	"wis"	"intel"	"mr"	"exp"	"alignment"	"big"	"weakAttr"	"ranged"	"is_taming"	"passispeed"	"atkspeed"	"atk_magic_speed"	"sub_magic_speed"	"undead"	"poison_atk"	"is_agro"	"is_agro_poly"	"is_agro_invis"	"family"	"agrofamily"	"agrogfxid1"	"agrogfxid2"	"is_picupitem"	"digestitem"	"is_bravespeed"	"hprinterval"	"hpr"	"mprinterval"	"mpr"	"is_teleport"	"randomlevel"	"randomhp"	"randommp"	"randomac"	"randomexp"	"randomAlign"	"damage_reduction"	"is_hard"	"is_bossmonster"	"can_turnundead"	"bowSpritetId"	"karma"	"transform_id"	"transform_gfxid"	"light_size"	"is_amount_fixed"	"is_change_head"	"spawnlist_door"	"count_map"	"cant_resurrect"	"isHide"
"46076"	"0"	"Unchosen One"	""	"선택받지 못한 자"	"$4986"	"Shiva of Fire"	"L1Monster"	"5331"	"35"	"550"	"30"	"-45"	"15"	"13"	"11"	"10"	"8"	"100"	"1100"	"-5"	"true"	"WATER"	"6"	"false"	"960"	"1040"	"1040"	"1040"	"DEMON"	"NONE"	"true"	"true"	"true"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"10"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"false"	"false"	"false"	"5334"	"-1"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46077"	"0"	"Unchosen One"	""	"선택받지 못한 자"	"$4986"	"Shiva of Water"	"L1Monster"	"5324"	"35"	"500"	"30"	"-45"	"15"	"14"	"10"	"12"	"8"	"100"	"1100"	"-5"	"true"	"FIRE"	"6"	"false"	"960"	"1040"	"1040"	"1040"	"DEMON"	"NONE"	"true"	"true"	"true"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"10"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"false"	"false"	"false"	"5327"	"-1"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46078"	"0"	"Unchosen One"	""	"선택받지 못한 자"	"$4986"	"Dean Gas"	"L1Monster"	"5269"	"38"	"420"	"30"	"-40"	"15"	"18"	"11"	"4"	"8"	"100"	"1400"	"-5"	"false"	"WATER"	"1"	"false"	"960"	"1200"	"1240"	"1240"	"DEMON"	"NONE"	"true"	"true"	"true"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"10"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"false"	"false"	"false"	"0"	"-1"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46079"	"0"	"Unchosen One"	""	"선택받지 못한 자"	"$4986"	"no gas"	"L1Monster"	"5265"	"40"	"450"	"30"	"-50"	"17"	"21"	"11"	"6"	"8"	"100"	"1700"	"-5"	"true"	"WATER"	"1"	"false"	"960"	"1200"	"1240"	"1240"	"DEMON"	"NONE"	"true"	"true"	"true"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"10"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"false"	"false"	"false"	"0"	"-1"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46080"	"0"	"Unchosen One"	""	"선택받지 못한 자"	"$4986"	"Judy Go"	"L1Monster"	"5353"	"38"	"500"	"30"	"-45"	"12"	"11"	"11"	"9"	"8"	"100"	"1400"	"-5"	"false"	"FIRE"	"1"	"false"	"960"	"1120"	"1000"	"1000"	"DEMON"	"DAMAGE"	"true"	"true"	"true"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"10"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"-1"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46081"	"0"	"Unchosen One"	""	"선택받지 못한 자"	"$4986"	"Digo"	"L1Monster"	"5351"	"40"	"580"	"300"	"-70"	"35"	"21"	"11"	"21"	"18"	"100"	"600"	"-5"	"true"	"FIRE"	"1"	"false"	"960"	"1120"	"1000"	"1000"	"DEMON"	"DAMAGE"	"true"	"true"	"true"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"10"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"-1"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46082"	"0"	"Patrol"	""	"순찰병 1"	"$4987 1"	"Lesser Damon"	"L1Monster"	"2524"	"38"	"840"	"30"	"-38"	"20"	"17"	"16"	"12"	"8"	"50"	"2200"	"-5"	"false"	"WATER"	"1"	"false"	"720"	"720"	"720"	"720"	"DEMON"	"NONE"	"false"	"false"	"false"	"daemon"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"-5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46083"	"0"	"Patrol"	""	"순찰병 2"	"$4987 2"	"Lesser Damon"	"L1Monster"	"2524"	"38"	"840"	"30"	"-38"	"20"	"17"	"16"	"12"	"8"	"50"	"2200"	"-5"	"false"	"WATER"	"1"	"false"	"720"	"720"	"720"	"720"	"DEMON"	"NONE"	"false"	"false"	"false"	"daemon"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"-5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46084"	"0"	"Patrol"	""	"순찰병 3"	"$4987 3"	"Lesser Damon"	"L1Monster"	"2524"	"38"	"840"	"30"	"-38"	"20"	"17"	"16"	"12"	"8"	"50"	"2200"	"-5"	"false"	"WATER"	"1"	"false"	"720"	"720"	"720"	"720"	"DEMON"	"NONE"	"false"	"false"	"false"	"daemon"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"-5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46085"	"0"	"Patrol"	""	"순찰병 4"	"$4987 4"	"Lesser Damon"	"L1Monster"	"2524"	"38"	"840"	"30"	"-38"	"20"	"17"	"16"	"12"	"8"	"50"	"2200"	"-5"	"false"	"WATER"	"1"	"false"	"720"	"720"	"720"	"720"	"DEMON"	"NONE"	"false"	"false"	"false"	"daemon"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"-5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46086"	"0"	"Patrol"	""	"순찰병 5"	"$4987 5"	"Lesser Damon"	"L1Monster"	"2524"	"38"	"840"	"30"	"-38"	"20"	"17"	"16"	"12"	"8"	"50"	"2200"	"-5"	"false"	"WATER"	"1"	"false"	"720"	"720"	"720"	"720"	"DEMON"	"NONE"	"false"	"false"	"false"	"daemon"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"-5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46087"	"0"	"Patrol"	""	"순찰병 6"	"$4987 6"	"Lesser Damon"	"L1Monster"	"2524"	"38"	"840"	"30"	"-38"	"20"	"17"	"16"	"12"	"8"	"50"	"2200"	"-5"	"false"	"WATER"	"1"	"false"	"720"	"720"	"720"	"720"	"DEMON"	"NONE"	"false"	"false"	"false"	"daemon"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"-5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46088"	"0"	"Patrol"	""	"순찰병 7"	"$4987 7"	"Lesser Damon"	"L1Monster"	"2524"	"38"	"840"	"30"	"-38"	"20"	"17"	"16"	"12"	"8"	"50"	"2200"	"-5"	"false"	"WATER"	"1"	"false"	"720"	"720"	"720"	"720"	"DEMON"	"NONE"	"false"	"false"	"false"	"daemon"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"-5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46089"	"0"	"Patrol"	""	"순찰병 8"	"$4987 8"	"Lesser Damon"	"L1Monster"	"2524"	"38"	"840"	"30"	"-38"	"20"	"17"	"16"	"12"	"8"	"50"	"2200"	"-5"	"false"	"WATER"	"1"	"false"	"720"	"720"	"720"	"720"	"DEMON"	"NONE"	"false"	"false"	"false"	"daemon"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"-5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46090"	"0"	"Patrol"	""	"순찰병 9"	"$4987 9"	"Lesser Damon"	"L1Monster"	"2524"	"38"	"840"	"30"	"-38"	"20"	"17"	"16"	"12"	"8"	"50"	"2200"	"-5"	"false"	"WATER"	"1"	"false"	"720"	"720"	"720"	"720"	"DEMON"	"NONE"	"false"	"false"	"false"	"daemon"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"-5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46091"	"0"	"Guard"	""	"보초병"	"$4988"	"Lesser Damon"	"L1Monster"	"2524"	"38"	"840"	"30"	"-38"	"20"	"17"	"16"	"12"	"8"	"50"	"3000"	"-5"	"false"	"WATER"	"1"	"false"	"720"	"720"	"720"	"720"	"DEMON"	"NONE"	"true"	"true"	"true"	"daemon"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"-5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46092"	"2782"	"Unchosen One"	""	"선택받지 못한 자"	"$4986"	"Lesser Damon"	"L1Monster"	"4574"	"60"	"780"	"100"	"-50"	"20"	"11"	"8"	"4"	"7"	"60"	"1700"	"-5"	"false"	"WATER"	"1"	"false"	"1500"	"1172"	"1172"	"1172"	"UNDEAD_BOSS"	"NONE"	"true"	"true"	"true"	"chaos"	"1"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"5"	"5000"	"20"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"false"	"false"	"true"	"0"	"1"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46093"	"2783"	"Unchosen One"	""	"선택받지 못한 자"	"$4986"	"demon"	"L1Monster"	"4576"	"60"	"780"	"100"	"-50"	"35"	"15"	"15"	"5"	"6"	"20"	"1700"	"-5"	"false"	"WATER"	"1"	"false"	"1336"	"1000"	"1000"	"1000"	"UNDEAD_BOSS"	"NONE"	"true"	"true"	"true"	"chaos"	"1"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"10"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"false"	"false"	"true"	"0"	"1"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46094"	"2784"	"Unchosen One"	""	"선택받지 못한 자"	"$4986"	"Baphomet"	"L1Monster"	"4563"	"60"	"780"	"100"	"-50"	"35"	"16"	"18"	"4"	"5"	"25"	"1700"	"-5"	"false"	"WATER"	"2"	"false"	"1500"	"1344"	"1344"	"1344"	"UNDEAD_BOSS"	"NONE"	"true"	"true"	"true"	"chaos"	"1"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"20"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"false"	"false"	"true"	"0"	"1"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46095"	"2785"	"Unchosen One"	""	"선택받지 못한 자"	"$4986"	"Perez"	"L1Monster"	"4652"	"60"	"780"	"100"	"-50"	"35"	"14"	"17"	"8"	"6"	"23"	"1700"	"-5"	"false"	"WATER"	"2"	"false"	"1500"	"1125"	"1125"	"1125"	"UNDEAD_BOSS"	"NONE"	"true"	"true"	"true"	"chaos"	"1"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"20"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"false"	"false"	"true"	"0"	"1"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46096"	"2786"	"Unchosen One"	""	"선택받지 못한 자"	"$4986"	"succubus"	"L1Monster"	"4693"	"60"	"780"	"100"	"-50"	"35"	"10"	"14"	"3"	"6"	"22"	"1200"	"-5"	"false"	"WATER"	"1"	"false"	"1000"	"1172"	"1172"	"1172"	"UNDEAD_BOSS"	"NONE"	"true"	"true"	"true"	"chaos"	"1"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"20"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"false"	"false"	"true"	"0"	"1"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"true"	"false"
"46097"	"2807"	"Patrol"	""	"순찰병 1"	"$4987 1"	"window"	"L1Monster"	"4550"	"70"	"650"	"300"	"-60"	"35"	"21"	"11"	"21"	"18"	"100"	"3000"	"-5"	"true"	"NONE"	"6"	"false"	"1000"	"750"	"750"	"750"	"UNDEAD_BOSS"	"NONE"	"false"	"false"	"false"	"chaos"	"1"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"80"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"false"	"false"	"true"	"4552"	"5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46098"	"2807"	"Patrol"	""	"순찰병 2"	"$4987 2"	"window"	"L1Monster"	"4550"	"70"	"650"	"300"	"-60"	"35"	"21"	"11"	"21"	"18"	"100"	"3000"	"-5"	"true"	"NONE"	"6"	"false"	"1000"	"750"	"750"	"750"	"UNDEAD_BOSS"	"NONE"	"false"	"false"	"false"	"chaos"	"1"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"80"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"false"	"false"	"true"	"4552"	"5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46099"	"2807"	"Patrol"	""	"순찰병 3"	"$4987 3"	"window"	"L1Monster"	"4550"	"70"	"650"	"300"	"-60"	"35"	"21"	"11"	"21"	"18"	"100"	"3000"	"-5"	"true"	"NONE"	"6"	"false"	"1000"	"750"	"750"	"750"	"UNDEAD_BOSS"	"NONE"	"false"	"false"	"false"	"chaos"	"1"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"80"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"false"	"false"	"true"	"4552"	"5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46100"	"2807"	"Patrol"	""	"순찰병 4"	"$4987 4"	"window"	"L1Monster"	"4550"	"70"	"650"	"300"	"-60"	"35"	"21"	"11"	"21"	"18"	"100"	"3000"	"-5"	"true"	"NONE"	"6"	"false"	"1000"	"750"	"750"	"750"	"UNDEAD_BOSS"	"NONE"	"false"	"false"	"false"	"chaos"	"1"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"80"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"false"	"false"	"true"	"4552"	"5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46101"	"2807"	"Patrol"	""	"순찰병 5"	"$4987 5"	"window"	"L1Monster"	"4550"	"70"	"650"	"300"	"-60"	"35"	"21"	"11"	"21"	"18"	"100"	"3000"	"-5"	"true"	"NONE"	"6"	"false"	"1000"	"750"	"750"	"750"	"UNDEAD_BOSS"	"NONE"	"false"	"false"	"false"	"chaos"	"1"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"80"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"false"	"false"	"true"	"4552"	"5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46102"	"2807"	"Patrol"	""	"순찰병 6"	"$4987 6"	"window"	"L1Monster"	"4550"	"70"	"650"	"300"	"-60"	"35"	"21"	"11"	"21"	"18"	"100"	"3000"	"-5"	"true"	"NONE"	"6"	"false"	"1000"	"750"	"750"	"750"	"UNDEAD_BOSS"	"NONE"	"false"	"false"	"false"	"chaos"	"1"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"80"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"false"	"false"	"true"	"4552"	"5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46103"	"2807"	"Patrol"	""	"순찰병 7"	"$4987 7"	"window"	"L1Monster"	"4550"	"70"	"650"	"300"	"-60"	"35"	"21"	"11"	"21"	"18"	"100"	"3000"	"-5"	"true"	"NONE"	"6"	"false"	"1000"	"750"	"750"	"750"	"UNDEAD_BOSS"	"NONE"	"false"	"false"	"false"	"chaos"	"1"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"80"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"false"	"false"	"true"	"4552"	"5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46104"	"2807"	"Patrol"	""	"순찰병 8"	"$4987 8"	"window"	"L1Monster"	"4550"	"70"	"650"	"300"	"-60"	"35"	"21"	"11"	"21"	"18"	"100"	"3000"	"-5"	"true"	"NONE"	"6"	"false"	"1000"	"750"	"750"	"750"	"UNDEAD_BOSS"	"NONE"	"false"	"false"	"false"	"chaos"	"1"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"80"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"false"	"false"	"true"	"4552"	"5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46105"	"2807"	"Patrol"	""	"순찰병 9"	"$4987 9"	"window"	"L1Monster"	"4550"	"70"	"650"	"300"	"-60"	"35"	"21"	"11"	"21"	"18"	"100"	"3000"	"-5"	"true"	"NONE"	"6"	"false"	"1000"	"750"	"750"	"750"	"UNDEAD_BOSS"	"NONE"	"false"	"false"	"false"	"chaos"	"1"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"80"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"false"	"false"	"true"	"4552"	"5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46106"	"2801"	"Guard"	""	"보초병"	"$4988"	"window"	"L1Monster"	"4550"	"58"	"1092"	"30"	"-38"	"20"	"17"	"16"	"12"	"8"	"50"	"3500"	"-5"	"false"	"NONE"	"6"	"false"	"1000"	"750"	"750"	"750"	"UNDEAD_BOSS"	"NONE"	"true"	"true"	"true"	"chaos"	"1"	"-1"	"-1"	"false"	"0"	"false"	"5000"	"80"	"5000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"false"	"false"	"false"	"4552"	"5"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46200"	"18288"	"Fire Warrior (Clone)"	""	"불타는 전사(분신)"	"$36046"	"Fire Dragon's Nest"	"L1Monster"	"16164"	"86"	"950"	"106"	"-149"	"30"	"25"	"12"	"8"	"16"	"50"	"6880"	"-15"	"false"	"WATER"	"2"	"false"	"960"	"1520"	"1520"	"1520"	"NONE"	"NONE"	"true"	"true"	"true"	"burningwarrior"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"true"	"false"
"46201"	"18289"	"Fire Archer (Clone)"	""	"불타는 궁수(분신)"	"$36047"	"Fire Dragon's Nest"	"L1Monster"	"16189"	"86"	"900"	"300"	"-149"	"25"	"12"	"30"	"8"	"16"	"50"	"6240"	"-15"	"false"	"WATER"	"10"	"false"	"960"	"1680"	"2000"	"2000"	"NONE"	"NONE"	"true"	"true"	"true"	"burningarcher"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"true"	"false"
"46202"	"18290"	"Astagio (Clone)"	""	"아시타지오(분신)"	"$36048"	"Fire Dragon's Nest"	"L1Monster"	"16150"	"87"	"1200"	"560"	"-150"	"30"	"17"	"12"	"8"	"17"	"40"	"6960"	"-15"	"true"	"WATER"	"1"	"false"	"1180"	"889"	"1000"	"1000"	"NONE"	"NONE"	"true"	"true"	"true"	"asitagio"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"7000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"true"	"false"
"46203"	"18291"	"Dragon Fly (Clone)"	""	"드래곤 플라이(분신)"	"$36049"	"Fire Dragon's Nest"	"L1Monster"	"16161"	"84"	"900"	"50"	"-149"	"30"	"15"	"20"	"23"	"15"	"50"	"6720"	"-15"	"false"	"WATER"	"1"	"false"	"960"	"1200"	"1200"	"1200"	"NONE"	"NONE"	"true"	"true"	"false"	"dragonfly"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"true"	"false"
"46204"	"18292"	"Bomb Flower (Clone)"	""	"폭탄 꽃(분신)"	"$36050"	"Fire Dragon's Nest"	"L1Monster"	"16208"	"78"	"750"	"100"	"-150"	"15"	"15"	"15"	"15"	"15"	"40"	"5600"	"-20"	"false"	"WATER"	"6"	"false"	"0"	"1520"	"1520"	"1520"	"NONE"	"NONE"	"true"	"true"	"true"	"bombflower"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"7000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"1991"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"true"	"false"
"46205"	"18293"	"Fire Spirit (Clone)"	""	"파이어 혼(분신)"	"$36051"	"Fire Dragon's Nest"	"L1Monster"	"16128"	"87"	"970"	"150"	"-150"	"26"	"15"	"11"	"7"	"30"	"75"	"6960"	"-15"	"false"	"WATER"	"1"	"false"	"1440"	"880"	"880"	"880"	"NONE"	"NONE"	"true"	"false"	"false"	"fireegg"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"true"	"false"
"46206"	"18294"	"Tauverus (Clone)"	""	"혼 켈베로스(분신)"	"$36052"	"Fire Dragon's Nest"	"L1Monster"	"16154"	"86"	"1160"	"400"	"-149"	"21"	"33"	"12"	"10"	"20"	"40"	"6880"	"-15"	"true"	"WATER"	"1"	"false"	"880"	"1000"	"2080"	"2080"	"DEMON"	"NONE"	"true"	"true"	"true"	"cerberus"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"7000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"true"	"false"
"46207"	"18295"	"Lava Golem (Clone)"	""	"라바 골렘(분신)"	"$36053"	"Fire Dragon's Nest"	"L1Monster"	"15738"	"87"	"1500"	"600"	"-149"	"30"	"12"	"8"	"20"	"20"	"50"	"6960"	"-20"	"true"	"WATER"	"1"	"false"	"1920"	"2160"	"2160"	"2160"	"NONE"	"NONE"	"true"	"true"	"true"	"golem"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"7000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"true"	"false"
"46208"	"18296"	"Salamander (Clone)"	""	"사라만다(분신)"	"$36054"	"Fire Dragon's Nest"	"L1Monster"	"15561"	"86"	"1100"	"200"	"-151"	"35"	"16"	"25"	"16"	"16"	"40"	"6880"	"-15"	"false"	"WATER"	"1"	"false"	"640"	"1080"	"1080"	"1080"	"NONE"	"NONE"	"true"	"true"	"true"	"salamander"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"true"	"false"
"46209"	"18297"	"Magma Golem (Clone)"	""	"마그마 골렘(분신)"	"$36055"	"Fire Dragon's Nest"	"L1Monster"	"15812"	"87"	"2500"	"150"	"-150"	"30"	"32"	"12"	"15"	"30"	"70"	"6960"	"-15"	"true"	"WATER"	"1"	"false"	"1280"	"660"	"1320"	"2880"	"NONE"	"NONE"	"true"	"true"	"true"	"golem"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"7000"	"50"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"true"	"false"
"46500"	"17051"	"Large Rat"	"$3729 (Eva Kingdom Waterway)"	"거대쥐"	"$3729"	"Eva Kingdom Waterway"	"L1Monster"	"4684"	"80"	"950"	"100"	"-80"	"35"	"16"	"25"	"16"	"16"	"20"	"6400"	"-40"	"false"	"WIND"	"2"	"false"	"560"	"880"	"880"	"880"	"NONE"	"DAMAGE"	"true"	"true"	"true"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"46501"	"17048"	"Crabman"	"$1430 (Eva Kingdom Waterway)"	"크랩맨"	"$1430"	"Eva Kingdom Waterway"	"L1Monster"	"1610"	"78"	"800"	"100"	"-70"	"35"	"16"	"25"	"16"	"16"	"20"	"6240"	"-40"	"false"	"WIND"	"2"	"false"	"1020"	"1000"	"1000"	"1000"	"NONE"	"NONE"	"true"	"true"	"true"	"crab"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"7000"	"20"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
