"mobId"	"mobname_kr"	"mobname_en"	"moblevel"	"itemId"	"itemname_kr"	"itemname_en"	"min"	"max"	"chance"	"Enchant"
"45407"	"키메라"	"Cimaera"	"39"	"40126"	"확인 주문서"	"Scroll of Identify"	"1"	"1"	"1000"	"0"
"45407"	"키메라"	"Cimaera"	"39"	"210011"	"기억의 수정(판타즘)"	"Memory Crystal (Phantasm)"	"1"	"1"	"1000"	"0"
"45407"	"키메라"	"Cimaera"	"39"	"210030"	"용기사의 서판(모탈 바디)"	"Dragon Tablet (Mortal Body)"	"1"	"1"	"1000"	"0"
"45407"	"키메라"	"Cimaera"	"39"	"400402"	"키메라의 가죽"	"Chimera Skin"	"1"	"1"	"50000"	"0"
"45407"	"키메라"	"Cimaera"	"39"	"830001"	"오만의 탑 11층 이동 주문서"	"TOI 1F Teleport Scroll"	"1"	"1"	"10000"	"0"
"45409"	"다이어울프"	"Dire Wolf"	"40"	"40015"	"마나 회복 물약"	"Mana Potion"	"1"	"1"	"1000"	"0"
"45409"	"다이어울프"	"Dire Wolf"	"40"	"40016"	"지혜의 물약"	"Wisdom Potion"	"1"	"1"	"1000"	"0"
"45409"	"다이어울프"	"Dire Wolf"	"40"	"40018"	"강화 속도향상 물약"	"Greater Haste Potion"	"1"	"1"	"5000"	"0"
"45409"	"다이어울프"	"Dire Wolf"	"40"	"40105"	"오만의 탑 21층 이동 주문서"	"Templar Silver Dagger"	"1"	"1"	"8000"	"0"
"45409"	"다이어울프"	"Dire Wolf"	"40"	"40307"	"사이하의 유산"	"Relic of Sayha"	"1"	"1"	"1000"	"0"
"45409"	"다이어울프"	"Dire Wolf"	"40"	"140100"	"순간이동 주문서"	"Teleport Scroll"	"1"	"1"	"10000"	"0"
"45409"	"다이어울프"	"Dire Wolf"	"40"	"210017"	"기억의 수정(조이 오브 페인)"	"Memory Crystal (Reduce Weight)"	"1"	"1"	"1000"	"0"
"45413"	"디에고"	"Diego"	"40"	"40630"	"디에고의 낡은 다이어리"	"Diego's Old Diary"	"1"	"1"	"1000000"	"0"
"45416"	"지령"	"Earth Spirit"	"0"	"20177"	"암령의 장갑"	"Gloves of Earth Spirit"	"1"	"1"	"2000"	"0"
"45416"	"지령"	"Earth Spirit"	"0"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"500"	"0"
"45416"	"지령"	"Earth Spirit"	"0"	"40013"	"속도향상 물약"	"Haste Potion"	"1"	"1"	"2000"	"0"
"45416"	"지령"	"Earth Spirit"	"0"	"40304"	"마프르의 유산"	"Relic of Maphr"	"1"	"1"	"4000"	"0"
"45416"	"지령"	"Earth Spirit"	"0"	"410061"	"마물의 기운"	"Evil Vitality"	"1"	"1"	"1500"	"0"
"45417"	"데스"	"Death"	"40"	"40415"	"유물주머니"	"Relic Pouch"	"1"	"1"	"5000"	"0"
"45418"	"풍령"	"Wind Spirit"	"0"	"20189"	"풍령의 장갑"	"Gloves of Wind Spirit"	"1"	"1"	"2000"	"0"
"45418"	"풍령"	"Wind Spirit"	"0"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"800"	"0"
"45418"	"풍령"	"Wind Spirit"	"0"	"40013"	"속도향상 물약"	"Haste Potion"	"1"	"1"	"2000"	"0"
"45418"	"풍령"	"Wind Spirit"	"0"	"40307"	"사이하의 유산"	"Relic of Sayha"	"1"	"1"	"4000"	"0"
"45418"	"풍령"	"Wind Spirit"	"0"	"410061"	"마물의 기운"	"Evil Vitality"	"1"	"1"	"1500"	"0"
"45419"	"수령"	"Water Spirit"	"0"	"20172"	"빙령의 장갑"	"Gloves of Water Spirit"	"1"	"1"	"2000"	"0"
"45419"	"수령"	"Water Spirit"	"0"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"800"	"0"
"45419"	"수령"	"Water Spirit"	"0"	"40013"	"속도향상 물약"	"Haste Potion"	"1"	"1"	"2000"	"0"
"45419"	"수령"	"Water Spirit"	"0"	"40306"	"에바의 유산"	"Relic of Eva"	"1"	"1"	"4000"	"0"
"45419"	"수령"	"Water Spirit"	"0"	"410061"	"마물의 기운"	"Evil Vitality"	"1"	"1"	"1500"	"0"
"45420"	"사이클롭스"	"Cyclops"	"40"	"102"	"루선해머"	"Lucern Hammer"	"1"	"1"	"4000"	"0"
"45420"	"사이클롭스"	"Cyclops"	"40"	"20154"	"판금 갑옷"	"Plate Mail"	"1"	"1"	"2500"	"0"
"45420"	"사이클롭스"	"Cyclops"	"40"	"20312"	"신체의 벨트"	"Belt of Body"	"1"	"1"	"200"	"0"
"45420"	"사이클롭스"	"Cyclops"	"40"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"200"	"0"
"45420"	"사이클롭스"	"Cyclops"	"40"	"40014"	"용기의 물약"	"Brave Potion"	"1"	"1"	"4500"	"0"
"45420"	"사이클롭스"	"Cyclops"	"40"	"40192"	"마법서 (위크니스)"	"Spellbook (Weakness)"	"1"	"1"	"1000"	"0"
"45420"	"사이클롭스"	"Cyclops"	"40"	"40209"	"마법서 (사일런스)"	"Spellbook (Silence)"	"1"	"1"	"1000"	"0"
"45420"	"사이클롭스"	"Cyclops"	"40"	"40308"	"아데나"	"Adena"	"182"	"674"	"100000"	"0"
"45420"	"사이클롭스"	"Cyclops"	"40"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"400"	"0"
"45420"	"사이클롭스"	"Cyclops"	"40"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1300"	"0"
"45421"	"시련의 고블린"	"Goblin of Ordeal"	"40"	"40654"	"세번째 미로 열쇠"	"Third Labyrinth Key"	"1"	"1"	"1000000"	"0"
"45422"	"지저 대왕거북"	"Subterranean Great King Turtle"	"40"	"20289"	"심연의 반지"	"Abyss Ring"	"1"	"1"	"200"	"0"
"45422"	"지저 대왕거북"	"Subterranean Great King Turtle"	"40"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"200"	"0"
"45422"	"지저 대왕거북"	"Subterranean Great King Turtle"	"40"	"40043"	"토끼의 간"	"Rabbit Liver"	"1"	"1"	"1"	"0"
"45422"	"지저 대왕거북"	"Subterranean Great King Turtle"	"40"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"6000"	"0"
"45422"	"지저 대왕거북"	"Subterranean Great King Turtle"	"40"	"40240"	"정령의 수정 (트리플 애로우)"	"Spirit Crystal (Body to Mind)"	"1"	"1"	"10000"	"0"
"45422"	"지저 대왕거북"	"Subterranean Great King Turtle"	"40"	"40242"	"정령의 수정 (이레이즈 매직)"	"Spirit Crystal (Erase Magic)"	"1"	"1"	"10000"	"0"
"45422"	"지저 대왕거북"	"Subterranean Great King Turtle"	"40"	"40253"	"정령의 수정 (워터 라이프)"	"Spirit Crystal (Water Life)"	"1"	"1"	"3000"	"0"
"45422"	"지저 대왕거북"	"Subterranean Great King Turtle"	"40"	"40306"	"에바의 유산"	"Relic of Eva"	"1"	"1"	"1000"	"0"
"45422"	"지저 대왕거북"	"Subterranean Great King Turtle"	"40"	"40308"	"아데나"	"Adena"	"100"	"230"	"100000"	"0"
"45422"	"지저 대왕거북"	"Subterranean Great King Turtle"	"40"	"210033"	"용기사의 서판(프리징 브레스)"	"Dragon Tablet (Eye of Dragon)"	"1"	"1"	"1000"	"0"
"45423"	"지저 비홀더"	"Subterranean Beholder"	"40"	"20289"	"심연의 반지"	"Abyss Ring"	"1"	"1"	"200"	"0"
"45423"	"지저 비홀더"	"Subterranean Beholder"	"40"	"40241"	"정령의 수정 (엘리멘탈 폴다운)"	"Spirit Crystal (Elemental Falldown)"	"1"	"1"	"10000"	"0"
"45423"	"지저 비홀더"	"Subterranean Beholder"	"40"	"40242"	"정령의 수정 (이레이즈 매직)"	"Spirit Crystal (Erase Magic)"	"1"	"1"	"10000"	"0"
"45423"	"지저 비홀더"	"Subterranean Beholder"	"40"	"40304"	"마프르의 유산"	"Relic of Maphr"	"1"	"1"	"1000"	"0"
"45423"	"지저 비홀더"	"Subterranean Beholder"	"40"	"40305"	"파아그리오의 유산"	"Relic of Paagrio"	"1"	"1"	"1000"	"0"
"45423"	"지저 비홀더"	"Subterranean Beholder"	"40"	"40306"	"에바의 유산"	"Relic of Eva"	"1"	"1"	"1000"	"0"
"45423"	"지저 비홀더"	"Subterranean Beholder"	"40"	"40307"	"사이하의 유산"	"Relic of Sayha"	"1"	"1"	"1000"	"0"
"45423"	"지저 비홀더"	"Subterranean Beholder"	"40"	"40308"	"아데나"	"Adena"	"100"	"200"	"100000"	"0"
"45424"	"화령"	"Fire Spirit"	"0"	"20181"	"염령의 장갑"	"Gloves of Fire Spirit"	"1"	"1"	"2000"	"0"
"45424"	"화령"	"Fire Spirit"	"0"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"800"	"0"
"45424"	"화령"	"Fire Spirit"	"0"	"40013"	"속도향상 물약"	"Haste Potion"	"1"	"1"	"2000"	"0"
"45424"	"화령"	"Fire Spirit"	"0"	"40305"	"파아그리오의 유산"	"Relic of Paagrio"	"1"	"1"	"4000"	"0"
"45424"	"화령"	"Fire Spirit"	"0"	"410061"	"마물의 기운"	"Evil Vitality"	"1"	"1"	"1500"	"0"
"45440"	"나이트메어"	"Nightmare"	"40"	"20070"	"어둠의 망토"	"Dark Cloak"	"1"	"1"	"3000"	"0"
"45440"	"나이트메어"	"Nightmare"	"40"	"40018"	"강화 속도향상 물약"	"Greater Haste Potion"	"1"	"1"	"5000"	"0"
"45440"	"나이트메어"	"Nightmare"	"40"	"40100"	"순간이동 주문서"	"Teleport Scroll"	"1"	"1"	"10000"	"0"
"45440"	"나이트메어"	"Nightmare"	"40"	"40106"	"오만의 탑 31층 이동 주문서"	"Templar Silver Longsword"	"1"	"1"	"8000"	"0"
"45440"	"나이트메어"	"Nightmare"	"40"	"40217"	"마법서 (카운터 디텍션)"	"Spellbook (Counter Detect)"	"1"	"1"	"1000"	"0"
"45440"	"나이트메어"	"Nightmare"	"40"	"40240"	"정령의 수정 (트리플 애로우)"	"Spirit Crystal (Body to Mind)"	"1"	"1"	"1000"	"0"
"45440"	"나이트메어"	"Nightmare"	"40"	"140100"	"순간이동 주문서"	"Teleport Scroll"	"1"	"1"	"10000"	"0"
"45450"	"발록의 서큐버스 퀸"	"Varlok Succubus Queen"	"41"	"20281"	"변신 조종 반지"	"Ring of Polymorph Control"	"1"	"1"	"200"	"0"
"45450"	"발록의 서큐버스 퀸"	"Varlok Succubus Queen"	"41"	"20288"	"순간이동 조종 반지"	"Ring of Teleport Control"	"1"	"1"	"200"	"0"
"45450"	"발록의 서큐버스 퀸"	"Varlok Succubus Queen"	"41"	"40015"	"마나 회복 물약"	"Mana Potion"	"1"	"1"	"500"	"0"
"45450"	"발록의 서큐버스 퀸"	"Varlok Succubus Queen"	"41"	"40016"	"지혜의 물약"	"Wisdom Potion"	"1"	"1"	"500"	"0"
"45450"	"발록의 서큐버스 퀸"	"Varlok Succubus Queen"	"41"	"40308"	"아데나"	"Adena"	"100"	"200"	"100000"	"0"
"45450"	"발록의 서큐버스 퀸"	"Varlok Succubus Queen"	"41"	"40318"	"마력의 돌"	"Magic Gem"	"1"	"1"	"100000"	"0"
"45450"	"발록의 서큐버스 퀸"	"Varlok Succubus Queen"	"41"	"40443"	"블랙 미스릴"	"Black Lump of Pure Mithril"	"1"	"1"	"3000"	"0"
"45450"	"발록의 서큐버스 퀸"	"Varlok Succubus Queen"	"41"	"40444"	"블랙 미스릴 원석"	"Black Lump of Rough Mithril"	"1"	"1"	"5000"	"0"
"45450"	"발록의 서큐버스 퀸"	"Varlok Succubus Queen"	"41"	"40524"	"검은 혈흔"	"Black Blood Stone"	"1"	"1"	"10000"	"0"
"45450"	"발록의 서큐버스 퀸"	"Varlok Succubus Queen"	"41"	"40718"	"혈석 파편"	"Fragment of Blood Stone"	"1"	"2"	"10000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"20070"	"어둠의 망토"	"Dark Cloak"	"1"	"1"	"1000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"20132"	"어둠의 로브"	"Dark Robe"	"1"	"1"	"1000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"20288"	"순간이동 조종 반지"	"Ring of Teleport Control"	"1"	"1"	"200"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"40015"	"마나 회복 물약"	"Mana Potion"	"1"	"1"	"1000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"40016"	"지혜의 물약"	"Wisdom Potion"	"1"	"1"	"1000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"40018"	"강화 초록 물약"	"Greater Haste Potion"	"1"	"1"	"10000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"40088"	"변신 주문서"	"Polymorph Scroll"	"1"	"1"	"10000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"40093"	"빈 주문서 (레벨 4)"	"Blank Scroll (Lv 4)"	"1"	"1"	"2000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"40183"	"마법서 (콘 오브 콜드)"	"Spellbook (Cone of Cold)"	"1"	"1"	"1000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"40184"	"마법서 (마나 드레인)"	"Spellbook (Mana Drain)"	"1"	"1"	"1000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"40186"	"마법서 (크리에이트 좀비)"	"Spellbook (Create Zombie)"	"1"	"1"	"1000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"40196"	"마법서 (서먼 몬스터)"	"Spellbook (Summon)"	"1"	"1"	"2000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"40200"	"마법서 (버서커스)"	"Spellbook (Berserker)"	"1"	"1"	"2000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"40210"	"마법서 (라이트닝 스톰)"	"Spellbook (Lighting Storm)"	"1"	"1"	"2000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"40214"	"마법서 (매스 텔레포트)"	"Spellbook (Mass Teleport)"	"1"	"1"	"2000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"40254"	"정령의 수정 (네이쳐스 터치)"	"Spirit Crystal (Nature's Touch)"	"1"	"1"	"3000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"40255"	"정령의 수정 (네이쳐스 블레싱)"	"Spirit Crystal (Nature's Blessing)"	"1"	"1"	"500"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"210019"	"기억의 수정(큐브:밸런스)"	"Memory Crystal (Cube[Avatar])"	"1"	"1"	"1000"	"0"
"45451"	"서큐버스 퀸"	"Succubus Queen"	"49"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1500"	"0"
"45453"	"헤비 오움"	"Heavy Oum"	"41"	"40014"	"용기의 물약"	"Brave Potion"	"1"	"1"	"500"	"0"
"45453"	"헤비 오움"	"Heavy Oum"	"41"	"40018"	"강화 속도향상 물약"	"Greater Haste Potion"	"1"	"1"	"5000"	"0"
"45453"	"헤비 오움"	"Heavy Oum"	"41"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"3000"	"0"
"45453"	"헤비 오움"	"Heavy Oum"	"41"	"40087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"1000"	"0"
"45453"	"헤비 오움"	"Heavy Oum"	"41"	"40308"	"아데나"	"Adena"	"100"	"200"	"100000"	"0"
"45453"	"헤비 오움"	"Heavy Oum"	"41"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"50"	"0"
"45454"	"난폭한 구울"	"Raging Ghoul"	"42"	"40014"	"용기의 물약"	"Brave Potion"	"1"	"1"	"500"	"0"
"45454"	"난폭한 구울"	"Raging Ghoul"	"42"	"40016"	"지혜의 물약"	"Wisdom Potion"	"1"	"1"	"500"	"0"
"45454"	"난폭한 구울"	"Raging Ghoul"	"42"	"40018"	"강화 속도향상 물약"	"Greater Haste Potion"	"1"	"1"	"3000"	"0"
"45454"	"난폭한 구울"	"Raging Ghoul"	"42"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"6000"	"0"
"45454"	"난폭한 구울"	"Raging Ghoul"	"42"	"40089"	"부활 주문서"	"Resurrect Scroll"	"1"	"1"	"5000"	"0"
"45454"	"난폭한 구울"	"Raging Ghoul"	"42"	"40200"	"마법서 (버서커스)"	"Spellbook (Berserker)"	"1"	"1"	"500"	"0"
"45454"	"난폭한 구울"	"Raging Ghoul"	"42"	"40277"	"흑정령의 수정 (쉐도우 팽)"	"Dark Spirit Crystal (Shadow Fang)"	"1"	"1"	"2000"	"0"
"45454"	"난폭한 구울"	"Raging Ghoul"	"42"	"140100"	"순간이동 주문서"	"Teleport Scroll"	"1"	"1"	"10000"	"0"
"45455"	"난폭한 스파토이"	"Raging Spartoi"	"42"	"20011"	"마법 방어 투구"	"Helmet of Magic Resistance"	"1"	"1"	"500"	"0"
"45455"	"난폭한 스파토이"	"Raging Spartoi"	"42"	"40018"	"강화 속도향상 물약"	"Greater Haste Potion"	"1"	"1"	"3000"	"0"
"45455"	"난폭한 스파토이"	"Raging Spartoi"	"42"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"6000"	"0"
"45455"	"난폭한 스파토이"	"Raging Spartoi"	"42"	"40088"	"변신 주문서"	"Polymorph Scroll"	"1"	"1"	"10000"	"0"
"45455"	"난폭한 스파토이"	"Raging Spartoi"	"42"	"40275"	"흑정령의 수정 (더블 브레이크)"	"Dark Spirit Crystal (Double Break)"	"1"	"1"	"2000"	"0"
"45455"	"난폭한 스파토이"	"Raging Spartoi"	"42"	"40279"	"흑정령의 수정 (드레스 이베이젼)"	"Dark Spirit Crystal (Dress Evasion)"	"1"	"1"	"2000"	"0"
"45455"	"난폭한 스파토이"	"Raging Spartoi"	"42"	"210017"	"기억의 수정(조이 오브 페인)"	"Memory Crystal (Reduce Weight)"	"1"	"1"	"1000"	"0"
"45456"	"네크로맨서"	"Necromancer"	"70"	"125"	"마력의 지팡이"	"Staff of Sorcery"	"1"	"1"	"10000"	"0"
"45456"	"네크로맨서"	"Necromancer"	"70"	"20284"	"소환 조종 반지"	"Ring of Summon Control"	"1"	"1"	"1000"	"0"
"45456"	"네크로맨서"	"Necromancer"	"0"	"37030"	"흑장로의 로브 (소생)"	"Robe of Dark Elder (Revival)"	"1"	"1"	"1000"	"0"
"45456"	"네크로맨서"	"Necromancer"	"70"	"40008"	"변신 막대"	"Wand of Polymorph"	"11"	"15"	"10000"	"0"
"45456"	"네크로맨서"	"Necromancer"	"70"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"2"	"5000"	"0"
"45456"	"네크로맨서"	"Necromancer"	"70"	"40087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"2"	"5000"	"0"
"45456"	"네크로맨서"	"Necromancer"	"70"	"40185"	"마법서 (다크니스)"	"Spellbook (Darkness)"	"1"	"1"	"5000"	"0"
"45456"	"네크로맨서"	"Necromancer"	"70"	"40308"	"아데나"	"Adena"	"2467"	"6427"	"1000000"	"0"
"45456"	"네크로맨서"	"Necromancer"	"0"	"40617"	"네크로맨서의 수정구"	"Crystal Ball of Necromancer"	"1"	"1"	"10000"	"0"
"45456"	"네크로멘서"	"Necromancer"	"0"	"41441"	"정령의 수정 (비전 텔레포트)"	"\aHSpirit Crystal (Vision Teleport)"	"1"	"1"	"100"	"0"
"45456"	"네크로맨서"	"Necromancer"	"0"	"43011"	"마법서 (마이스터 어큐러시)"	"Spellbook (Accuracy)"	"1"	"1"	"100"	"0"
"45456"	"네크로맨서"	"Necromancer"	"0"	"43300"	"용맹의 메달"	"Medal of Valor"	"2"	"10"	"100000"	"0"
"45456"	"네크로맨서"	"Necromancer"	"70"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"1000"	"0"
"45456"	"네크로맨서"	"Necromancer"	"70"	"140087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"1000"	"0"
"45456"	"네크로맨서"	"Necromancer"	"70"	"202022"	"대마법사의 모자"	"Archmage Hat"	"1"	"1"	"100"	"0"
"45456"	"네크로맨서"	"Necromancer"	"70"	"820018"	"퓨어 엘릭서"	"Pure Elixir"	"1"	"1"	"5000"	"0"
"45456"	"네크로맨서"	"Necromancer"	"70"	"3000028"	"할파스의 집념"	"Halpas Obession"	"4"	"10"	"100000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"33"	"명예의 검"	"Sword of Honor"	"1"	"1"	"5000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"39"	"커트라스"	"Cutlass"	"1"	"1"	"10000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"43"	"샴쉬르"	"Shamshir"	"1"	"1"	"10000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"79"	"심연의 이도류"	"Abyss Edoryu"	"1"	"1"	"3000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"118"	"칠흑의 수정구"	"Jet-Black Crystal Ball"	"1"	"1"	"5000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"178"	"침묵의 크로스보우"	"Silent Crossbow"	"1"	"1"	"5000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"20234"	"신의의 방패"	"Shield of Faith"	"1"	"1"	"5000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"5"	"30000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"40018"	"강화 속도향상 물약"	"Greater Haste Potion"	"1"	"1"	"10000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"40093"	"빈 주문서 (레벨 4)"	"Blank Scroll (Lv 4)"	"1"	"1"	"2000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"40175"	"마법서 (카운터 매직)"	"Spellbook (Counter Magic)"	"1"	"1"	"1000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"40213"	"마법서 (이뮨 투 함)"	"Spellbook (Immune To Harm)"	"1"	"1"	"1000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"40224"	"마법서 (어드밴스 스피릿)"	"Spellbook (Advanced Spirit)"	"1"	"1"	"300"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"40241"	"정령의 수정 (엘리멘탈 폴다운)"	"Spirit Crystal (Elemental Falldown)"	"1"	"1"	"10000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"40259"	"정령의 수정 (엘리멘탈 파이어)"	"Spirit Crystal (Elemental Fire)"	"1"	"1"	"10000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"40306"	"에바의 유산"	"Relic of Eva"	"1"	"1"	"1000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"40307"	"사이하의 유산"	"Relic of Sayha"	"1"	"1"	"1000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"40308"	"아데나"	"Adena"	"100"	"300"	"100000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"40330"	"무한의 화살통"	"Unlimited Quiver"	"1"	"1"	"10000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"40471"	"정령의 파편"	"Fragment of Spirit"	"1"	"1"	"100000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"40621"	"드레이크의 열쇠"	"Key of Drake"	"1"	"1"	"700000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"210032"	"용기사의 서판(호러 오브 데스)"	"Dragon Tablet (Destroy:Horror)"	"1"	"1"	"1000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"220293"	"저주받은 다이아몬드 반지"	"Cursed Diamond Ring"	"1"	"1"	"5000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"220294"	"저주받은 루비 반지"	"Cursed Ruby Ring"	"1"	"1"	"5000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"220295"	"저주받은 사파이어 반지"	"Cursed Sapphire Ring"	"1"	"1"	"5000"	"0"
"45458"	"드레이크의 영혼"	"Captain Drake"	"42"	"220296"	"저주받은 에메랄드 반지"	"Cursed Emerald Ring"	"1"	"1"	"5000"	"0"
"45463"	"메두사"	"Medusa"	"42"	"40415"	"유물주머니"	"Relic Pouch"	"1"	"1"	"5000"	"0"
"45464"	"세마"	"Semar"	"42"	"125"	"마력의 지팡이"	"Staff of Sorcery"	"1"	"1"	"10000"	"0"
"45464"	"세마"	"Semar"	"42"	"20029"	"세마의 모자"	"Cap of Semar"	"1"	"1"	"2000"	"0"
"45464"	"세마"	"Semar"	"0"	"37020"	"데몬의 지팡이 (소생)"	"Staff of Demon (Revival)"	"1"	"1"	"500"	"0"
"45464"	"세마"	"Semar"	"0"	"37052"	"세마의 모자 (소생)"	"Cap of Semar (Revival)"	"1"	"1"	"3000"	"0"
"45464"	"세마"	"Semar"	"0"	"37078"	"세마의 반지 (소생)"	"Ring of Semar (Revival)"	"1"	"1"	"2000"	"0"
"45464"	"세마"	"Semar"	"42"	"40008"	"변신 막대"	"Wand of Polymorph"	"11"	"15"	"20000"	"0"
"45464"	"세마"	"Semar"	"42"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"2"	"5000"	"0"
"45464"	"세마"	"Semar"	"42"	"40087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"2"	"5000"	"0"
"45464"	"세마"	"Semar"	"42"	"40093"	"빈 주문서 (레벨 4)"	"Blank Scroll (Lv 4)"	"1"	"3"	"30000"	"0"
"45464"	"세마"	"Semar"	"42"	"40308"	"아데나"	"Adena"	"2467"	"6427"	"1000000"	"0"
"45464"	"세마"	"Semar"	"0"	"43300"	"용맹의 메달"	"Medal of Valor"	"2"	"5"	"100000"	"0"
"45464"	"세마"	"Semar"	"42"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"500"	"0"
"45464"	"세마"	"Semar"	"42"	"140087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"500"	"0"
"45464"	"세마"	"Semar"	"42"	"222310"	"오림의 목걸이"	"Amulet of Orim"	"1"	"1"	"1000"	"0"
"45464"	"세마"	"Semar"	"42"	"222311"	"세마의 반지"	"Ring of Semar"	"1"	"1"	"500"	"0"
"45464"	"세마"	"Semar"	"42"	"820018"	"퓨어 엘릭서"	"Pure Elixir"	"1"	"1"	"5000"	"0"
"45464"	"세마"	"Semar"	"42"	"3000028"	"할파스의 집념"	"Halpas Obession"	"4"	"10"	"100000"	"0"
"45464"	"세마"	"Semar"	"0"	"3000095"	"마법서(데스힐)"	"\aeSpellbook (Death Heal)"	"1"	"1"	"100"	"0"
"45466"	"오움 전사"	"Oum Warrior"	"70"	"20020"	"무관의 투구"	"Helm of Pretender King"	"1"	"1"	"200"	"0"
"45466"	"오움 전사"	"Oum Warrior"	"70"	"20058"	"무관의 망토"	"Cloak of Pretender King"	"1"	"1"	"200"	"0"
