"skill_id"	"name"	"desc_kr"	"desc_en"	"skill_level"	"mpConsume"	"hpConsume"	"itemConsumeId"	"itemConsumeCount"	"reuseDelay"	"delayGroupId"	"fixDelay"	"buffDuration"	"buffDuration_txt"	"target"	"target_to"	"target_to_txt"	"effect_txt"	"damage_value"	"damage_dice"	"damage_dice_count"	"probability_value"	"probability_dice"	"attr"	"type"	"alignment"	"ranged"	"area"	"is_through"	"action_id"	"action_id2"	"action_id3"	"castgfx"	"castgfx2"	"castgfx3"	"sysmsgID_happen"	"sysmsgID_stop"	"sysmsgID_fail"	"classType"	"grade"
"3321"	"탐 5단계"	"탐 5단계"	"Tam Level 5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"3426"	"순간이동 지배 반지"	"순간이동 지배 반지"	"Teleport Domination Ring"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"3523"	"랭킹_11_20 버프"	"랭킹_11_20 버프"	"Ranking_11_20 Buff"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"3524"	"랭킹_4_10 버프"	"랭킹_4_10 버프"	"Ranking_4_10 Buff"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"3527"	"랭킹_3 버프"	"랭킹_3 버프"	"Ranking_3 Buff"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"3530"	"랭킹_2 버프"	"랭킹_2 버프"	"Ranking_2 Buff"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"3533"	"랭킹_1 버프"	"랭킹_1 버프"	"Ranking_1 Buff"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"3919"	"펫 스킬 성장의 나뭇잎"	"펫 스킬 성장의 나뭇잎"	"Pet Skill: Leaf Of Growth"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"3922"	"펫 스킬 핏불의 예거밤"	"펫 스킬 핏불의 예거밤"	"Pet Skill Pitbull's Jaegerbomb"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"3926"	"고급버프"	"고급버프"	"Advanced Buff"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"1200"	""	"BUFF"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"3927"	"성장버프"	"성장버프"	"Growth Buff"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"1200"	""	"BUFF"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4001"	"펫 스킬 광견의 혈흔"	"펫 스킬 광견의 혈흔"	"Pet Skill Mad Dog's Bloodstain"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4061"	"라바 골렘 화염"	"라바 골렘 화염"	"Lava Golem Flame"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"0"	"9"	"5"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"6"	"0"	"false"	"18"	"0"	"0"	"3939"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4066"	"풍룡의 수호자 반달날리기"	"풍룡의 수호자 반달날리기"	"Guardian Of The Wind Dragon Half Moon Flying"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"50"	"10"	"10"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"10"	"0"	"false"	"18"	"0"	"0"	"7944"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4068"	"레비아탄 원거리"	"레비아탄 원거리"	"Leviathan Ranged"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"10"	"5"	"5"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"6"	"3"	"false"	"18"	"0"	"0"	"10514"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4069"	"킹 이프리트 투창"	"킹 이프리트 투창"	"King Ifrit Javelin"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"6"	"3"	"false"	"18"	"0"	"0"	"6791"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4096"	"레벨업 보너스"	"레벨업 보너스"	"Level Up Bonus"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4339"	"드래곤의 축복"	"드래곤의 축복"	"Dragon's Blessing"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4342"	"이터니티 상태"	"이터니티 상태"	"Eternity State"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"LEGEND"
"4354"	"아인하사드의 가호"	"아인하사드의 가호"	"Einhasad's Protection"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4431"	"베레스 어스"	"베레스 어스"	"Beres Earth"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4453"	"할파스의 신의 발동"	"할파스의 신의 발동"	"Activate The God Of Halfas"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4454"	"할파스의 신의"	"할파스의 신의"	"Halpas Faith"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4455"	"흑룡의 마안"	"흑룡의 마안"	"Black Dragon Magic Eye"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"600"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"CHANGE"	"0"	"0"	"0"	"false"	"3"	"0"	"0"	"19076"	"0"	"0"	"7453"	"0"	"280"	"none"	"NORMAL"
"4456"	"절대의 마안"	"절대의 마안"	"Absolute Magic Eye"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"600"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"CHANGE"	"0"	"0"	"0"	"false"	"3"	"0"	"0"	"19078"	"0"	"0"	"7454"	"0"	"280"	"none"	"NORMAL"
"4535"	"자켄 버프"	"자켄 버프"	"Jaqen Buff"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"2400"	""	"BUFF"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"18530"	"0"	"0"	"7614"	"0"	"0"	"none"	"NORMAL"
"4536"	"자켄 버프 할파스 갑옷"	"자켄 버프 할파스 갑옷"	"Jaqen Buff Halfas Armor"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"2400"	""	"BUFF"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"18530"	"0"	"0"	"7614"	"0"	"0"	"none"	"NORMAL"
"4539"	"저지먼트(잠재력)"	"저지먼트(잠재력)"	"Judgment (Potential)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"8"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"10"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"18490"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4654"	"군주의 가호_1위"	"군주의 가호_1위"	"Monarch's Protection_1St Place"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"600"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"19266"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4655"	"기사의 가호_1위"	"기사의 가호_1위"	"Knight's Protection_1St Place"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"600"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"19266"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4656"	"다크엘프의 가호_1위"	"다크엘프의 가호_1위"	"Dark Elf's Protection_1St Place"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"600"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"19266"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4657"	"마법사의 가호_1위"	"마법사의 가호_1위"	"Wizard's Protection_1St Place"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"600"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"19266"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4658"	"요정의 가호_1위"	"요정의 가호_1위"	"Fairy's Protection_1St Place"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"600"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"19266"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4659"	"용기사의 가호_1위"	"용기사의 가호_1위"	"Dragon Knight's Protection_1St Place"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"600"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"19266"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4660"	"환술사의 가호_1위"	"환술사의 가호_1위"	"Illusionist's Protection_1St Place"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"600"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"19266"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4661"	"전사의 가호_1위"	"전사의 가호_1위"	"Warrior's Protection_1St Place"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"600"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"19266"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4662"	"검사의 가호_1위"	"검사의 가호_1위"	"Prosecutor's Protection_1St Place"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"600"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"19266"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4663"	"창기사의 가호_1위"	"창기사의 가호_1위"	"Lancer's Protection_1St Place"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"600"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"19266"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4673"	"혈맹 성장 버프 I 일반"	"혈맹 성장 버프 I 일반"	"Clan Growth Buff I Normal"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4674"	"혈맹 성장 버프 II 일반"	"혈맹 성장 버프 II 일반"	"Clan Growth Buff Ii Normal"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4675"	"혈맹 전투 버프 I 일반"	"혈맹 전투 버프 I 일반"	"Clan Battle Buff I Normal"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4676"	"혈맹 전투 버프 II 일반"	"혈맹 전투 버프 II 일반"	"Clan Battle Buff Ii Normal"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4790"	"홀드 상태"	"홀드 상태"	"Hold State"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4842"	"북쪽 탑의 축복"	"북쪽 탑의 축복"	"Blessing Of The North Tower"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"3600"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4845"	"동쪽 탑의 축복"	"동쪽 탑의 축복"	"Blessing Of The Eastern Tower"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"30"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4847"	"남쪽 탑의 축복"	"남쪽 탑의 축복"	"Blessing Of The South Tower"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"3600"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4848"	"서쪽 탑의 축복"	"서쪽 탑의 축복"	"Blessing Of The Western Tower"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"3600"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4850"	"동쪽 탑의 저주"	"동쪽 탑의 저주"	"Curse Of The Eastern Tower"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"16"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4851"	"결전의 주문서"	"결전의 주문서"	"Decisive Order"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4852"	"에르자베 변신"	"에르자베 변신"	"Erzabe's Transformation"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4884"	"스턴 상태"	"스턴 상태"	"Stun State"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4914"	"흑사의 버프"	"흑사의 버프"	"Black Death's Buff"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"1800"	""	"NONE"	"PLEDGE"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"0"	"false"	"19"	"0"	"0"	"4914"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"4915"	"아우라키아 정화"	"아우라키아 정화"	"Auracia Purification"	"0"	"0"	"0"	"0"	"0"	"500"	"0"	"true"	"0"	""	"ATTACK"	"ALL"	""	""	"1"	"1"	"1"	"0"	"0"	"NONE"	"ATTACK"	"0"	"8"	"0"	"false"	"18"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"5000"	"저지먼트"	"저지먼트"	"Judgment"	"30"	"20"	"0"	"0"	"0"	"5300"	"0"	"true"	"8"	"8 seconds"	"BUFF"	"ALL"	"1 PC within 6 cells"	"Reduces the target's 4 main resistances by a certain amount.<br>Reduction varies based on the caster's STR."	"0"	"0"	"0"	"50"	"20"	"NONE"	"PROB"	"0"	"6"	"0"	"false"	"19"	"0"	"0"	"18490"	"0"	"0"	"0"	"0"	"280"	"fencer"	"NORMAL"
"5001"	"팬텀"	"팬텀"	"Phantom"	"30"	"18"	"0"	"41246"	"100"	"8500"	"0"	"true"	"0"	"Instant"	"ATTACK"	"ALL"	"1 PC within 1 cell"	"Strikes the target with a powerful blow, inducing fear.<br>Exclusive skill for one-handed sword class."	"10"	"5"	"2"	"60"	"5"	"NONE"	"ATTACK"	"0"	"1"	"0"	"false"	"18"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"fencer"	"NORMAL"
"5002"	"판테라"	"판테라"	"Panthera"	"30"	"22"	"0"	"0"	"0"	"6300"	"1"	"true"	"0"	"Instant"	"ATTACK"	"ALL"	"1 PC/NPC within 3 cells"	"Swiftly approaches the target and delivers an attack."	"10"	"5"	"2"	"50"	"20"	"NONE"	"ATTACK"	"0"	"3"	"0"	"false"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"fencer"	"NORMAL"
"5003"	"블레이드"	"블레이드"	"Blade"	"30"	"20"	"0"	"41246"	"50"	"7300"	"2"	"true"	"0"	"Instant"	"ATTACK"	"ALL"	"1 PC/NPC within 5 cells"	"Sends an ethereal blade towards the target, dealing powerful physical damage."	"10"	"5"	"2"	"0"	"0"	"NONE"	"ATTACK"	"0"	"6"	"0"	"false"	"18"	"0"	"0"	"18514"	"0"	"0"	"0"	"0"	"0"	"fencer"	"NORMAL"
"5004"	"헬파이어"	"헬파이어"	"Hellfire"	"30"	"15"	"0"	"41246"	"10"	"3200"	"0"	"true"	"0"	"Instant"	"NONE"	"ALL"	"All monsters within 4 cells"	"Deals physical damage to monsters in the surrounding 4 tiles."	"10"	"5"	"2"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"0"	"4"	"false"	"18"	"0"	"0"	"18511"	"0"	"0"	"0"	"0"	"0"	"fencer"	"NORMAL"
"5006"	"플레임 상태"	"플레임 상태"	"Flame Status"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"5007"	"팬텀 상태"	"팬텀 상태"	"Phantom State"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"5008"	"팬텀 리퍼 상태"	"팬텀 리퍼 상태"	"Phantom Reaper Status"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"RARE"
"5009"	"팬텀 데스 상태"	"팬텀 데스 상태"	"Phantom Death State"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"ONLY"
"5014"	"드래곤의 가호"	"드래곤의 가호"	"Dragon's Protection"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"5015"	"판테라 쇼크"	"판테라 쇼크"	"Pantera Shock"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"MYTH"
"5016"	"아수라"	"아수라"	"Asura"	"30"	"0"	"2000"	"41246"	"2000"	"1800000"	"3"	"true"	"10"	"10 seconds"	"NONE"	"ME"	"Caster"	"Consumes health to restore mana.<br>Massive MP regeneration for a certain duration.  "	"0"	"0"	"0"	"0"	"0"	"NONE"	"CHANGE"	"0"	"-1"	"0"	"false"	"19"	"0"	"0"	"19018"	"0"	"0"	"7566"	"7567"	"0"	"fencer"	"NORMAL"
"5021"	"쇼크 어택 귀환 불가 상태"	"쇼크 어택 귀환 불가 상태"	"Shock Attack Unable To Return"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"RARE"
"5025"	"토마호크: 헌터 상태"	"토마호크: 헌터 상태"	"Tomahawk: Hunter Status"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"5026"	"템페스트"	"템페스트"	"Tempest"	"31"	"15"	"30"	"41246"	"100"	"8700"	"4"	"true"	"1"	"Up to 4 seconds"	"NONE"	"ALL"	"All targets within 1 cell of the caster"	"Puts all targets within 1 tile of the caster into a stunned<br>state (chance) and deals significant damage.<br>Damage increases proportionally with the caster's maximum HP.  "	"100"	"40"	"10"	"40"	"20"	"NONE"	"PROB"	"0"	"0"	"1"	"false"	"19"	"0"	"0"	"20608"	"0"	"0"	"0"	"0"	"0"	"warrior"	"ONLY"
